age,gender,employment_type,city_tier,monthly_income,loan_amount,loan_tenure_months,interest_rate,loan_purpose,credit_score,num_existing_loans,num_delinquencies_12m,credit_utilization,ever_defaulted,dpd_max_12m,merchant_vintage_months,avg_monthly_gmv,payment_gateway_score,mobile_recharge_freq,upi_txn_count_3m,app_login_count_30d,emi_bounce_count,dti_ratio,high_risk_score,high_dti,repeat_defaulter,recent_dpd_flag,bounce_risk,emi_estimated,emi_to_income,income_per_lakh,is_merchant,gmv_per_vintage,credit_quality_score,default_flag,default_prob,credit_score_model,risk_band
58,0,3,1,149433,198585,24,33.89,0,754,2,0,0.2602084140396954,0,0,0,0,0,2,54,9,0,0.11074286976190158,0,0,0,0,0,11504.946611077103,0.07699015358671456,1.49433,0,0.0,81.56292038253974,0,0.10226219721873385,577,Super High Risk
23,0,2,2,55413,88696,3,38.9,6,706,4,1,0.10562545202287818,0,120,0,0,0,2,39,10,0,0.1333838620805813,0,0,0,1,0,31502.532654373572,0.5684941107729738,0.55413,0,0.0,70.77676720283281,0,0.5053372075587254,514,Super High Risk
40,0,3,2,8814,25000,18,23.2,6,520,1,1,0.6745205602096906,0,0,0,0,0,0,58,7,0,0.23633957269805259,1,0,0,0,0,1657.7941155667763,0.188065129389311,0.08814,0,0.0,48.05098632381673,0,0.8191228850998671,471,Super High Risk
63,1,2,2,55604,46900,18,23.44,2,694,0,0,0.17998707843588085,0,0,0,0,0,0,45,5,2,0.07028744417468454,0,0,0,0,1,3115.5075292965794,0.05602926947750345,0.55604,0,0.0,59.70536222761743,0,0.2270512253099239,550,Super High Risk
63,1,2,2,34414,494647,24,18.4,6,673,1,1,0.25080170513669237,0,0,0,0,0,0,36,8,1,1.197750496392077,0,1,0,0,1,24790.514144619243,0.7203403790387692,0.34414,0,0.0,37.82276784993623,0,0.5520125787111141,509,Super High Risk
41,1,2,1,31489,88481,6,29.97,0,453,1,0,0.6133775228415421,0,30,0,0,0,2,43,7,0,0.23415105324441624,1,0,0,1,0,16062.379928692286,0.5100787528959125,0.31489,0,0.0,45.65031226844501,1,0.8619646447730667,462,Super High Risk
35,1,2,1,22346,334967,18,24.49,3,542,0,0,0.09883092237447216,0,120,0,0,0,2,36,6,0,1.2491124834056773,1,1,0,1,0,22423.29834177725,1.0034142543418467,0.22346,0,0.0,35.239972554108675,0,0.9580997934629107,424,Super High Risk
39,1,0,1,264440,249207,36,35.39,2,767,1,0,0.5283736683278119,0,120,0,0,0,2,50,7,0,0.07853264055120046,0,0,0,1,0,11328.212499979278,0.04283833633959665,2.6444,0,0.0,83.65156941119822,0,0.2531771809100048,546,Super High Risk
48,1,2,1,40095,432296,12,40.03,1,638,2,0,0.3699514891907704,0,0,0,0,0,1,36,6,0,0.8984603617983505,0,1,0,0,0,44304.56093843541,1.104962114386358,0.40095,0,0.0,52.919681652921874,0,0.4484970324585917,521,Super High Risk
51,1,2,0,104607,207449,18,17.94,3,563,2,0,0.5869576042167379,0,0,0,0,0,0,46,8,0,0.16525903053941063,1,0,0,0,0,13230.512972353374,0.12647706649924836,1.04607,0,0.0,59.250374944767344,1,0.6350546491685923,499,Super High Risk
21,1,2,2,59420,152093,6,19.59,5,643,1,1,0.5745707469910297,0,60,0,0,0,0,54,9,0,0.21329860935808326,0,0,0,1,0,26816.74388753829,0.45130078402481094,0.5942,0,0.0,62.17847225728278,0,0.44580024518644473,521,Super High Risk
58,0,3,1,32088,74242,24,41.12,0,731,2,0,0.6849527269020357,0,0,0,0,0,0,46,9,1,0.192802310241308,0,0,0,0,1,4587.722821297365,0.14296870645072657,0.32088,0,0.0,69.36617601739607,0,0.18154686451656202,558,Super High Risk
51,0,3,2,39296,292171,3,41.18,3,637,1,0,0.7576924733935212,0,0,0,0,0,2,42,13,0,0.6195786786099023,0,1,0,0,0,104149.71970471299,2.6503224089552124,0.39296,0,0.0,58.38620420557972,0,0.4321588863312037,522,Super High Risk
46,0,2,1,13399,340277,6,40.04,6,702,0,0,0.40185857612874054,0,0,0,0,0,2,42,9,0,2.0,0,1,0,0,0,63516.980460724975,4.740073168710819,0.13399,0,0.0,38.0,0,0.30320053665898394,539,Super High Risk
45,0,0,0,30728,468352,6,24.64,6,507,1,0,0.08074479411976512,0,0,0,0,0,2,34,4,1,1.2701140073980064,1,1,0,0,1,83763.47662112438,2.7258770744614007,0.30728,0,0.0,22.93105318537321,0,0.8813905007500261,457,Super High Risk
33,1,3,1,65497,200867,36,33.1,6,650,0,0,0.21066717563794599,1,120,0,0,0,0,44,9,0,0.2555637831180596,0,0,1,1,0,8871.735529726753,0.13545047985780867,0.65497,0,0.0,67.11094655986103,1,0.8458276152185296,465,Super High Risk
47,1,3,1,23452,75173,3,34.68,1,646,2,0,0.5219317961988357,0,0,0,0,0,0,39,8,1,0.26710513225031624,0,0,0,0,1,26519.752407119795,1.1307616256819935,0.23452,0,0.0,58.43567513277145,0,0.31911949751622065,536,Super High Risk
31,1,0,0,40717,215199,9,39.87,1,636,1,0,0.2890669823448632,0,0,0,0,0,2,47,10,0,0.44042561029520116,0,0,0,0,0,28056.071662946946,0.6890336377756016,0.40717,0,0.0,61.85815446076265,0,0.24483102290932754,547,Super High Risk
60,0,1,0,43471,298323,9,31.43,3,741,2,1,0.5368106858967525,0,0,29,44933,50,2,45,13,1,0.5718680990062569,0,1,0,0,1,37637.38113688086,0.8657844391074913,0.43471,1,1549.4137931034484,62.895971353208196,0,0.2780542839326839,542,Super High Risk
52,0,1,2,30876,337620,36,34.18,2,623,0,1,0.7246221985617907,0,0,93,64122,100,0,41,3,0,0.9111960358843152,0,1,0,0,0,15116.313978693277,0.4895655011397894,0.30876,1,689.483870967742,55.998301504535924,0,0.5625544471665598,507,Super High Risk
54,0,4,2,51704,201058,9,36.15,0,757,1,1,0.1664287999982444,0,0,0,0,0,2,46,6,1,0.32404667504754536,0,0,0,0,1,25837.70891134879,0.4997139331079932,0.51704,0,0.0,64.6301776101602,0,0.18991949907728473,556,Super High Risk
34,1,2,2,64760,142533,3,39.59,5,674,1,0,0.4274420758197612,0,0,0,0,0,0,53,8,0,0.18340899615509335,0,0,0,0,0,50679.84726624371,0.7825673980674127,0.6476,0,0.0,71.22070896578703,1,0.23546246306796367,549,Super High Risk
64,0,3,0,22791,366465,24,15.47,4,726,3,0,0.7330471828357799,0,30,0,0,0,2,48,8,1,1.3398889961389961,0,1,0,1,1,17850.60169615221,0.7831959326146108,0.22791,0,0.0,45.86888674388675,0,0.3153868032296743,537,Super High Risk
40,0,3,2,13457,27605,6,28.73,6,619,1,0,0.4705969687656232,1,90,0,0,0,0,54,7,0,0.1709330262049834,0,0,1,1,0,4993.9626117271055,0.3710776201313052,0.13457,0,0.0,65.35911725367811,0,0.8358743145161226,468,Super High Risk
26,0,3,1,45459,299576,9,29.27,6,663,0,0,0.29354230313802826,0,0,0,0,0,0,44,12,0,0.5491567678545242,0,1,0,0,0,37476.09155800434,0.8243750892653836,0.45459,0,0.0,62.68353130957619,0,0.397526798117787,527,Super High Risk
62,0,0,0,26198,230497,6,39.82,0,774,2,0,0.2637190023712683,0,0,0,0,0,0,36,8,0,0.7331609348957339,0,1,0,0,0,42999.18061125519,1.6412527429006907,0.26198,0,0.0,71.33678130208533,0,0.14455555485297658,566,Super High Risk
50,0,2,1,19586,396428,36,32.22,6,870,1,0,0.20509273779937298,0,0,0,0,0,0,41,8,0,1.6866118684161262,0,1,0,0,0,17314.631796912992,0.8839858986528306,0.19586,0,0.0,62.93442929834415,0,0.10496567906286124,576,Super High Risk
38,1,3,1,28598,430818,3,23.03,6,657,2,0,0.26465854355346874,0,0,0,0,0,0,44,3,0,1.255341095842512,0,1,0,0,0,149153.0027441881,5.215322310017417,0.28598,0,0.0,47.89317808314976,0,0.33619499356392263,534,Super High Risk
44,1,2,1,31739,210658,9,25.01,1,675,2,0,0.40812519615586107,1,0,0,0,0,2,36,11,0,0.5530823356437723,0,1,1,0,0,25912.63653107797,0.8164031673307489,0.31739,0,0.0,63.938353287124556,0,0.6352670116004908,499,Super High Risk
46,0,3,0,61968,473354,6,34.13,5,703,0,0,0.43846229774129647,1,0,0,0,0,2,43,11,0,0.6365467680076597,0,1,1,0,0,86929.1861268793,1.4027850397275945,0.61968,0,0.0,65.38017575095792,0,0.5531966942810636,508,Super High Risk
60,1,3,2,23776,390793,6,37.13,6,842,0,0,0.8318181986922913,0,0,0,0,0,1,49,3,0,1.369646437032987,0,1,0,0,0,72364.72306578649,3.0434757566466115,0.23776,0,0.0,66.16262681489582,0,0.13281267882560518,569,Super High Risk
52,1,2,0,75706,68556,24,24.9,6,645,0,1,0.46551630735327876,0,0,0,0,0,2,42,7,0,0.07546197841679105,0,0,0,0,0,3655.499141854527,0.04828482362072895,0.75706,0,0.0,65.15742709833086,1,0.2741124680865921,543,Super High Risk
58,0,2,2,42543,263374,6,23.03,1,687,2,2,0.17248974399157535,0,0,0,0,0,2,50,4,2,0.5158855146044878,0,1,0,0,1,46890.87364060987,1.102173600051943,0.42543,0,0.0,40.01562304124357,1,0.4005102855938381,526,Super High Risk
33,1,2,0,32794,290005,3,31.46,0,701,2,0,0.4610711009563743,0,0,0,0,0,0,47,8,1,0.7369136555369212,0,1,0,0,1,101780.6950336205,3.1035430716152006,0.32794,0,0.0,55.15061577815046,0,0.2633335915274014,544,Super High Risk
58,1,0,0,10075,454468,12,21.7,5,707,1,0,0.5728318086442067,0,0,0,0,0,1,48,8,1,2.0,0,1,0,0,1,42470.06073975795,4.214972284612738,0.10075,0,0.0,30.555555555555557,0,0.31786571732829627,537,Super High Risk
38,0,2,1,28354,215881,9,38.2,6,737,0,1,0.474127043069584,0,0,0,0,0,2,45,4,0,0.6344589431611121,0,1,0,0,0,27963.98219577372,0.9862099169731517,0.28354,0,0.0,64.19971002566665,0,0.27551153966952957,542,Super High Risk
53,0,2,0,53542,44282,6,38.32,3,600,2,0,0.6344324977967833,0,90,0,0,0,0,58,10,0,0.06891968449034731,0,0,0,1,0,8226.803086213762,0.1536485270943683,0.53542,0,0.0,65.28827297685973,0,0.5336285073857958,511,Super High Risk
53,0,3,1,49780,253687,36,28.76,4,676,0,0,0.7859947901346184,0,120,0,0,0,2,41,8,0,0.42467172883898135,0,0,0,1,0,10597.841342721173,0.21288928190918568,0.4978,0,0.0,66.61767653433148,0,0.5650118961865548,507,Super High Risk
25,0,2,1,24668,463109,24,32.59,6,675,0,0,0.7625428468087847,0,0,0,0,0,1,44,5,0,1.564409447754942,0,1,0,0,0,26515.141137655424,1.0748364805081447,0.24668,0,0.0,43.71181104490116,0,0.40472681253725395,526,Super High Risk
26,0,4,0,28177,126433,36,33.67,5,739,1,0,0.4785164002100226,1,0,0,0,0,0,29,8,0,0.37391168050725154,0,0,1,0,0,5624.560581743921,0.19960822562793387,0.28177,0,0.0,74.63287750096609,1,0.35707476603329447,532,Super High Risk
55,0,2,1,65763,328352,9,32.44,4,660,0,2,0.31432068390757617,0,0,0,0,0,1,58,2,0,0.4160736370455974,0,0,0,0,0,41590.133862549636,0.6324149057622656,0.65763,0,0.0,55.011860592421385,0,0.29994529810633386,539,Super High Risk
30,2,4,0,38296,217119,36,31.21,3,724,2,0,0.24611264541969347,0,60,0,0,0,1,52,12,1,0.4724456223725096,0,0,0,1,1,9361.525549980634,0.24444540172808923,0.38296,0,0.0,62.995531996994245,1,0.2765788040085301,542,Super High Risk
48,1,2,0,26097,156095,12,21.54,2,685,1,1,0.15630557014051488,1,30,0,0,0,1,48,6,0,0.49842580529797936,0,0,1,1,0,14575.079491584913,0.5584749594445901,0.26097,0,0.0,61.14259500515152,0,0.4885264287996003,516,Super High Risk
41,1,1,2,35235,279868,3,28.75,3,453,1,0,0.30751622024011777,0,0,15,227846,41,2,51,12,0,0.661889355583305,1,1,0,0,0,97794.72182078955,2.775420644249902,0.35235,1,15189.733333333334,41.195546221667236,1,0.9104496850209668,448,Super High Risk
44,1,2,2,39435,422709,18,14.64,5,820,1,0,0.3618370694118859,1,0,0,0,0,2,54,5,0,0.893238411603611,0,1,1,0,0,26299.048672873774,0.6668792137355151,0.39435,0,0.0,73.24634287903889,0,0.3834270825716461,528,Super High Risk
61,1,2,0,35104,483442,6,27.21,0,663,0,0,0.43358376271168364,0,0,0,0,0,1,45,12,0,1.1476095522954946,0,1,0,0,0,87087.63764361678,2.4807758907169,0.35104,0,0.0,50.71447562075678,0,0.3296687804211651,535,Super High Risk
39,1,0,0,59035,423178,9,35.24,3,645,3,0,0.3897166744570669,0,0,0,0,0,0,47,8,2,0.5973445581227275,0,1,0,0,1,54189.98330226119,0.9179142100118773,0.59035,0,0.0,43.71977550421212,0,0.37170232223200067,530,Super High Risk
44,0,2,2,69280,158223,36,26.68,0,710,2,0,0.7673480500339165,0,60,0,0,0,1,49,13,0,0.190315526623461,0,0,0,1,0,6432.355555832039,0.09284443867484647,0.6928,0,0.0,75.08257835641966,0,0.2675562285957444,544,Super High Risk
30,2,2,1,32212,179964,36,38.56,3,733,1,0,0.2648654669801145,0,0,0,0,0,0,48,11,0,0.46555738366497995,0,0,0,0,0,8507.511126068212,0.26410179511589144,0.32212,0,0.0,72.13329677114484,0,0.15693694039290787,563,Super High Risk
37,1,3,1,50474,366884,12,34.17,5,607,1,0,0.30372265442153457,0,0,0,0,0,2,47,7,2,0.60571900280667,0,1,0,0,1,36523.20211237303,0.7235899378379996,0.50474,0,0.0,39.330064388311044,0,0.5398815040853198,510,Super High Risk
26,0,2,1,22158,320606,9,29.61,1,682,2,0,0.24900251893438738,0,30,0,0,0,2,40,11,0,1.2057027242504927,0,1,0,1,0,40160.58646774106,1.8123826196011128,0.22158,0,0.0,51.66372329276791,0,0.34847348814850887,533,Super High Risk
49,0,2,1,18109,107448,3,25.68,1,562,2,0,0.5802097429702394,0,30,0,0,0,2,42,5,0,0.4944229707344009,1,0,0,1,0,37359.743495029914,2.0629344834362184,0.18109,0,0.0,52.55598502975643,1,0.6815042771216192,493,Super High Risk
32,1,2,0,41514,285972,3,28.62,6,701,0,0,0.16137559365358534,0,0,0,0,0,0,40,7,1,0.5740334818740215,0,1,0,0,1,99906.67544865322,2.406519943361513,0.41514,0,0.0,58.408219251408454,0,0.2999236526105562,539,Super High Risk
61,0,0,0,11555,419239,18,20.93,2,721,1,0,0.6289907539264752,0,90,0,0,0,2,41,6,1,2.0,0,1,0,1,1,27339.05248853611,2.3657885504098397,0.11555,0,0.0,32.111111111111114,1,0.5175083951307773,513,Super High Risk
31,2,3,0,74556,495402,18,37.05,5,612,3,0,0.2958079113392319,0,0,0,0,0,0,44,4,0,0.5537172901270169,0,1,0,0,0,36287.024708335,0.4867017812993414,0.74556,0,0.0,56.925654197459664,0,0.4852832588532091,516,Super High Risk
34,1,3,0,58935,360626,36,26.26,5,678,0,1,0.3604856696252552,0,0,0,0,0,2,43,8,2,0.5099118818153024,0,1,0,0,1,14579.838875498268,0.2473842621741935,0.58935,0,0.0,44.13509569702728,0,0.38984878225692504,527,Super High Risk
48,1,2,1,59875,284211,12,14.86,2,619,3,0,0.3861113886724913,0,0,0,0,0,0,49,6,0,0.3955549802926047,0,0,0,0,0,25633.63346362673,0.42811198917139975,0.59875,0,0.0,60.86667817192568,1,0.3085718433605179,538,Super High Risk
25,0,3,2,7578,217574,12,14.44,5,691,1,0,0.43268763473933364,0,0,0,0,0,1,46,9,0,2.0,0,1,0,0,0,19580.41476874679,2.583509007619315,0.07578,0,0.0,36.77777777777777,0,0.3611923431457638,531,Super High Risk
35,0,0,0,44106,438085,3,38.35,5,607,1,0,0.4672287758229408,0,0,0,0,0,2,53,6,0,0.8276936389537565,0,1,0,0,0,155459.83500066996,3.5246068651386393,0.44106,0,0.0,50.890571665369315,0,0.37878023043891645,529,Super High Risk
50,0,2,0,19119,461229,24,31.22,3,754,1,3,0.2633418462940279,0,0,0,0,0,2,46,5,1,2.0,0,1,0,0,1,26079.14678237377,1.3639721120488373,0.19119,0,0.0,20.77777777777777,0,0.3369233919545341,534,Super High Risk
54,1,3,0,17420,151869,24,22.56,6,603,0,0,0.5541965427756715,0,0,0,0,0,2,39,6,1,0.7264651856954251,0,1,0,0,1,7920.744966298329,0.4546664925261655,0.1742,0,0.0,44.470696286091496,0,0.5771489835070414,506,Super High Risk
22,0,2,2,31276,277636,36,27.52,6,709,0,0,0.23137387811569565,1,0,0,0,0,0,45,7,0,0.7397235455233344,0,1,1,0,0,11412.144142507264,0.36487336197548564,0.31276,0,0.0,63.983306867311086,1,0.6393042404630906,498,Super High Risk
45,1,1,0,26024,431016,18,18.27,0,707,3,1,0.17782687894435661,0,30,116,22109,88,1,49,6,0,1.3801344860710856,0,1,0,1,0,27556.819639519894,1.0588595442658941,0.26024,1,190.5948275862069,54.75286583413384,0,0.29313937733301626,540,Super High Risk
30,1,3,2,26175,461534,24,32.13,6,664,3,0,0.4399426671191451,0,30,0,0,0,2,43,10,0,1.469329411165444,0,1,0,1,0,26314.393887575814,1.005287052551032,0.26175,0,0.0,44.391189554468895,0,0.48555059938318657,516,Super High Risk
61,0,3,1,24592,161569,36,36.59,6,645,2,0,0.8219591754463624,0,0,0,0,0,0,38,12,0,0.5474762466284444,0,1,0,0,0,7454.864787423798,0.3031295404149066,0.24592,0,0.0,60.71714173409778,0,0.45152888208469577,520,Super High Risk
58,1,2,2,30473,309031,9,33.73,6,655,0,1,0.20761532810201228,0,0,0,0,0,2,35,7,1,0.8450673798429261,0,1,0,0,1,39340.701863555245,1.2909595676168288,0.30473,0,0.0,42.87643018091925,0,0.5653244361574199,507,Super High Risk
38,0,2,0,30806,422031,12,34.4,0,618,2,3,0.4212654790926741,0,60,0,0,0,2,47,11,0,1.1415993118447105,0,1,0,1,0,42061.362960584,1.3653183679223555,0.30806,0,0.0,30.83468042977246,0,0.655193261744957,496,Super High Risk
58,1,2,2,16088,365737,12,35.29,2,606,1,0,0.2510523665036541,0,30,0,0,0,2,49,15,0,1.8943429258085234,0,1,0,1,0,36613.05019583821,2.2756572935445463,0.16088,0,0.0,29.44647481716286,0,0.5822446276071014,505,Super High Risk
37,1,1,2,7024,100505,24,32.93,1,729,1,1,0.5683150765630184,0,90,72,31662,72,0,38,7,1,1.192230130486358,0,1,0,1,1,5772.209995263416,0.821666903240344,0.07024,1,439.75,51.35539739027284,0,0.605587062625024,502,Super High Risk
59,1,3,1,115977,457969,3,34.45,4,692,3,0,0.3217628615458288,0,30,0,0,0,0,56,11,1,0.32906312691487466,0,0,0,1,1,161504.0350330098,1.3925402665420148,1.15977,0,0.0,62.30762635059139,0,0.2027231338749833,554,Super High Risk
64,0,0,0,18892,199512,3,41.77,5,724,2,3,0.32475535664446864,0,90,0,0,0,1,36,9,0,0.8800084687450378,0,1,0,1,0,71186.58110711213,3.767881284449909,0.18892,0,0.0,47.844275069543684,0,0.49346271873116987,515,Super High Risk
37,0,0,1,42317,70819,18,25.81,0,579,2,1,0.6244731705396487,0,0,0,0,0,1,52,9,0,0.13945799265875827,1,0,0,0,0,4786.651914605778,0.11311148718289565,0.42317,0,0.0,56.544173480158165,1,0.6407353114009424,498,Super High Risk
63,0,3,2,31886,337431,3,29.32,3,661,2,2,0.1224555237864182,0,0,0,0,0,2,41,10,0,0.8818405619845078,0,1,0,0,0,118017.59857111955,3.7011195337008673,0.31886,0,0.0,45.80763320475429,0,0.4268195292794165,523,Super High Risk
63,1,2,0,71294,320385,12,20.34,0,620,1,1,0.3970350822728275,0,120,0,0,0,2,44,4,0,0.3744827828038432,0,0,0,1,0,29730.865110420098,0.41701192384346863,0.71294,0,0.0,56.39923323281202,0,0.6388246298609396,498,Super High Risk
48,0,2,0,38484,246944,6,15.69,1,710,3,0,0.6341873572772467,0,0,0,0,0,1,41,11,0,0.5347191546489974,0,1,0,0,0,43061.18256797317,1.1189082127575203,0.38484,0,0.0,68.19450579590894,0,0.22476995552321588,550,Super High Risk
23,1,1,2,13287,401727,36,29.91,0,657,2,0,0.449625718278749,0,0,27,7703,64,2,58,10,0,2.0,0,1,0,0,0,17034.14757121606,1.2819195944623767,0.13287,1,285.2962962962963,39.4,0,0.44477002000125243,521,Super High Risk
40,0,2,0,20173,27994,18,33.73,1,648,2,0,0.06766416380382702,0,0,0,0,0,2,34,9,0,0.11563563662800305,0,0,0,0,0,2002.9944443240306,0.09928593458530934,0.20173,0,0.0,69.68728726743994,0,0.23424337322617705,549,Super High Risk
23,0,3,1,7596,51910,12,32.89,5,647,1,0,0.1493249481378324,0,120,0,0,0,2,38,11,0,0.5694133649247509,0,1,0,1,0,5134.634900140337,0.6758766486955821,0.07596,0,0.0,60.50062159039387,1,0.7461553983033548,483,Super High Risk
50,0,2,2,60416,43255,12,24.14,3,691,2,0,0.3314629359137829,0,0,0,0,0,1,29,11,0,0.05966173979729767,0,0,0,0,0,4093.1065198090614,0.06774759620320542,0.60416,0,0.0,75.58454298183182,0,0.2178207285943638,551,Super High Risk
38,1,3,1,8205,407969,18,34.24,6,753,3,0,0.5951883103992194,1,0,0,0,0,1,38,7,0,2.0,0,1,1,0,0,29296.299302775544,3.570107153640695,0.08205,0,0.0,43.66666666666667,0,0.5143515399465367,513,Super High Risk
46,1,3,0,56902,23658,3,18.61,3,619,5,0,0.28719943353762467,1,0,0,0,0,0,44,6,0,0.03464667943693654,0,0,1,0,0,8131.852112233706,0.14290726520980804,0.56902,0,0.0,68.08484418903905,1,0.5436796005618012,509,Super High Risk
23,0,1,1,12033,124084,12,37.02,3,684,3,0,0.3849779149527914,1,0,59,49232,62,0,49,16,1,0.8592598747991802,0,1,1,0,1,12529.072668035,1.0411394937705667,0.12033,1,834.4406779661017,57.0148025040164,1,0.6748320240154486,493,Super High Risk
32,1,1,1,31216,82640,12,40.22,6,651,1,0,0.9693888602279842,0,0,111,86890,72,2,30,5,0,0.22060629357935313,0,0,0,0,0,8477.426177906667,0.2715644097096668,0.31216,1,782.7927927927927,75.12120746174627,0,0.28211490152359886,541,Super High Risk
64,0,3,1,91800,416568,9,41.78,4,602,0,0,0.7055467210272315,0,30,0,0,0,2,46,6,0,0.3781440289321467,0,0,0,1,0,54709.934245156765,0.5959622906630294,0.918,0,0.0,59.32600831024595,0,0.4000279044434723,526,Super High Risk
55,0,2,2,20282,248463,3,20.7,3,662,0,0,0.22024910389497188,0,0,0,0,0,0,60,6,0,1.020817926342257,0,1,0,0,0,85694.61322516498,4.224947651982694,0.20282,0,0.0,53.13919702871041,0,0.3576353499386488,531,Super High Risk
64,1,0,0,13859,239245,18,40.49,3,817,0,0,0.18737692273141637,0,0,0,0,0,2,54,11,0,1.4384620009620008,0,1,0,0,0,17950.10757402789,1.295101556567669,0.13859,0,0.0,62.008537758537756,0,0.11833473494977981,572,Super High Risk
62,1,4,2,13463,238343,9,21.09,6,811,3,0,0.6096127675748788,0,0,0,0,0,1,54,11,0,1.4751869182016242,0,1,0,0,0,28863.74703424893,2.1437720613672706,0.13463,0,0.0,60.60737274707863,0,0.16356494489587908,562,Super High Risk
37,1,3,0,37601,316487,36,32.24,4,546,1,0,0.2370332859357798,1,0,0,0,0,1,36,7,2,0.7013966455684981,1,1,1,0,1,13826.598693350723,0.36770912965668645,0.37601,0,0.0,30.6387337552967,0,0.9462875039747874,432,Super High Risk
31,1,1,0,37293,369222,18,22.14,0,662,3,0,0.3110615967946425,0,0,69,19732,75,2,51,10,0,0.8250254732664771,0,1,0,0,0,24293.527788794563,0.6514057968787087,0.37293,1,285.9710144927536,64.55504609022601,0,0.3292979402845377,535,Super High Risk
31,1,2,0,68900,202063,12,24.56,0,715,2,0,0.7182915043729559,0,60,0,0,0,2,40,3,0,0.2443880833853403,0,0,0,1,0,19161.798458802783,0.27810624604581624,0.689,0,0.0,74.55668277673763,0,0.2094942020280558,553,Super High Risk
41,1,1,1,13208,200152,18,37.83,0,718,2,0,0.44440261930961705,0,90,88,176678,22,2,44,10,1,1.2627249097837332,0,1,0,1,1,14741.067516770388,1.1159866391680209,0.13208,1,2007.7045454545455,48.72327958210311,1,0.5526174469357831,508,Super High Risk
64,1,3,0,31222,394974,36,14.81,5,726,0,2,0.15164863877902715,0,0,0,0,0,1,50,12,1,1.0541748070332768,0,1,0,0,1,13655.182143358756,0.4373436935386976,0.31222,0,0.0,41.58317052600113,0,0.37737039679940965,529,Super High Risk
22,0,2,1,95994,34449,36,39.03,5,704,2,0,0.5684978563118794,0,0,0,0,0,0,46,8,0,0.02990520339601021,0,0,0,0,0,1637.902419244687,0.017062372199017524,0.95994,0,0.0,77.62411815430202,0,0.16547516481446198,561,Super High Risk
37,1,3,2,83713,411417,3,37.62,3,747,2,0,0.17726071766194137,1,0,0,0,0,0,46,10,0,0.4095461929904198,0,0,1,0,0,145826.077058453,1.7419556711954154,0.83713,0,0.0,74.8090761401916,0,0.31422425519082153,537,Super High Risk
64,0,2,1,31343,203662,12,34.18,3,677,0,2,0.5210267251826225,0,60,0,0,0,2,51,8,0,0.54146992513187,0,1,0,1,0,20275.50948969232,0.6468705171545532,0.31343,0,0.0,54.392823719584825,1,0.5456924506731373,509,Super High Risk
43,1,2,0,69886,120185,3,14.91,5,521,1,0,0.17534076995513248,0,0,0,0,0,1,51,11,0,0.14330872217532112,1,0,0,0,0,41061.296737690616,0.5875384082546198,0.69886,0,0.0,55.02271444538246,0,0.7072010936201933,489,Super High Risk
43,0,1,2,6170,373717,36,33.71,3,727,1,0,0.7170599086206851,1,90,36,27677,79,0,30,14,0,2.0,0,1,1,1,0,16633.748001306118,2.695470426398658,0.0617,1,768.8055555555555,48.67777777777777,1,0.8093691072219633,473,Super High Risk
32,1,1,2,29435,336131,9,36.97,2,680,1,0,0.7317546715102066,0,0,20,26697,72,1,46,7,1,0.9515870589301083,0,1,0,0,1,43333.48609644903,1.4721254958706695,0.29435,1,1334.85,55.72381437695339,1,0.4548723412043992,520,Super High Risk
55,0,0,2,34642,16192,18,16.75,3,731,2,1,0.49400393227983935,0,0,0,0,0,1,47,10,1,0.03894966756150833,0,0,0,0,1,1023.520428862549,0.02954479776181477,0.34642,0,0.0,67.44322887099206,1,0.20495248777684283,554,Super High Risk
64,1,3,2,24843,52650,24,15.94,6,586,0,0,0.5776844977678285,0,0,0,0,0,1,47,8,0,0.1766019964578973,1,0,0,0,0,2576.398624747268,0.10370305203458655,0.24843,0,0.0,61.57907118195317,0,0.7007057040013678,490,Super High Risk
51,0,2,0,9918,365542,3,41.82,5,769,2,0,0.6723801715951043,0,0,0,0,0,0,42,5,1,2.0,0,1,0,0,1,130437.05087324964,13.150221884590144,0.09918,0,0.0,37.44444444444444,0,0.14625004103142186,565,Super High Risk
53,1,3,2,21259,452741,9,38.89,5,623,6,2,0.5835937882619014,0,0,0,0,0,2,34,7,1,1.7746197867670115,0,1,0,0,1,58802.153886263426,2.7658586023642253,0.21259,0,0.0,15.729826486881997,0,0.6421027042879283,498,Super High Risk
54,1,2,1,47999,324691,3,40.83,2,607,2,1,0.19456899029066801,0,0,0,0,0,1,43,6,2,0.5636996527777778,0,1,0,0,1,115677.53475273556,2.409948640681991,0.47999,0,0.0,35.170451388888885,1,0.49111732394294677,516,Super High Risk
43,1,4,0,42842,182290,18,19.37,2,782,0,0,0.5974239057905442,0,0,0,0,0,2,33,9,0,0.35456978580709414,0,0,0,0,0,11750.549286597998,0.2742699924514623,0.42842,0,0.0,79.797493172747,0,0.09578470181819518,579,Super High Risk
36,1,2,1,33096,284387,12,41.97,2,589,4,0,0.22098493474764586,0,0,0,0,0,2,44,9,0,0.7160442537591525,1,1,0,0,0,29425.160058073172,0.8890582245542851,0.33096,0,0.0,51.12355936926139,1,0.7607492645529298,481,Super High Risk
